"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","13.232479"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","25.905299"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","30.793547"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","E","Estimate","","93.516875"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","1990","","","","2.905"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2015","E","Estimate","","84.980341"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2018","E","Estimate","","4.397208"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","1990","","","","0.001"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2005","","","","7.256449"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","5.456784"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2000","","","","3.190157"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2015","E","Estimate","","28.750785"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2018","E","Estimate","","1.593416"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2015","E","Estimate","","1.362267"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","2.014586"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","1.983343"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","1990","","","","2.753"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.441448"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2018","E","Estimate","","0.433087"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2015","E","Estimate","","0.141227"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","0.056916"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","0.603197"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.126859"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2015","E","Estimate","","0.003487"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2018","E","Estimate","","0.131042"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2010","","","","0.028789"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.000429"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2005","","","","0.001436"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","0.31416"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","1.37871"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","1.928881"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2018","E","Estimate","","1.030535"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2015","E","Estimate","","1.217554"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","E","Estimate","","28.129627"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2015","E","Estimate","","32.065862"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","7.075526"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","8.746257"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","466","MLI","Mali","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","3.965031"
